,0,1,2,3,4,5,6,7,8,9,10,11,12,13
1856,2361.0,41.0,7613.0,40.0,1326.0,6774.0,29.0,22.0,23.0,237.0,713.0,61.0,69.0,56.0
1857,15.0,20.0,11.0,18.0,104.0,23.0,21.0,975.0,19.0,1988.0,17.0,25.0,11.0,9.0
1858,36.0,891.0,35.0,1437.0,137.0,130.0,27.0,2.0,25.0,788.0,98.0,43.0,7.0,10.0
1859,138.0,493.0,133.0,1279.0,275.0,39.0,30.0,9.0,40.0,67.0,682.0,34.0,12.0,30.0
1860,3022.0,3259.0,31.0,50.0,120.0,26.0,11.0,6.0,16.0,3113.0,20.0,23.0,12.0,180.0
1861,33.0,562.0,36.0,1569.0,149.0,81.0,25.0,14.0,70.0,59.0,512.0,39.0,14.0,11.0
1862,23.0,184.0,7.0,581.0,44.0,20.0,6.0,1.0,2.0,77.0,105.0,4.0,2.0,2.0
1863,17.0,19.0,9.0,12.0,100.0,55.0,11.0,289.0,11.0,1717.0,14.0,17.0,4.0,14.0
1864,2130.0,3196.0,29.0,51.0,105.0,19.0,19.0,4.0,9.0,1632.0,39.0,22.0,4.0,84.0
1865,1196.0,3828.0,28.0,42.0,123.0,38.0,7.0,4.0,42.0,63.0,1064.0,51.0,12.0,364.0
1866,44.0,963.0,20.0,1796.0,111.0,26.0,16.0,2.0,14.0,88.0,438.0,10.0,10.0,19.0
1867,1592.0,20.0,6070.0,27.0,131.0,42.0,17.0,6.0,8.0,89.0,1567.0,29.0,74.0,17.0
1868,3227.0,2695.0,19.0,38.0,110.0,28.0,22.0,6.0,7.0,1823.0,32.0,22.0,4.0,83.0
1869,930.0,38.0,4402.0,33.0,148.0,89.0,22.0,5.0,9.0,3747.0,25.0,181.0,170.0,23.0
1870,2042.0,30.0,7380.0,24.0,148.0,71.0,29.0,7.0,17.0,573.0,247.0,79.0,59.0,80.0
1871,20.0,237.0,15.0,853.0,114.0,106.0,16.0,7.0,15.0,727.0,46.0,11.0,12.0,9.0
1872,2727.0,2894.0,94.0,38.0,161.0,40.0,18.0,8.0,15.0,3336.0,40.0,22.0,9.0,187.0
1873,3728.0,3886.0,130.0,60.0,105.0,41.0,18.0,9.0,43.0,70.0,993.0,85.0,10.0,552.0
1874,3047.0,243.0,7047.0,605.0,153.0,57.0,31.0,8.0,29.0,332.0,749.0,124.0,18.0,16.0
1875,7.0,204.0,7.0,601.0,55.0,13.0,11.0,4.0,25.0,146.0,111.0,7.0,2.0,5.0
1876,1644.0,21.0,3182.0,39.0,105.0,24.0,26.0,2.0,17.0,157.0,378.0,26.0,6.0,398.0
1877,34.0,114.0,16.0,887.0,167.0,54.0,18.0,4.0,9.0,43.0,370.0,17.0,6.0,7.0
1878,22.0,15.0,7.0,15.0,107.0,417.0,492.0,6.0,6.0,3543.0,18.0,15.0,27.0,15.0
1879,3489.0,3277.0,29.0,40.0,99.0,36.0,19.0,3.0,14.0,87.0,1409.0,207.0,65.0,58.0
1880,21.0,7.0,60.0,14.0,105.0,759.0,332.0,2.0,15.0,2483.0,19.0,19.0,40.0,6.0
1881,3386.0,2210.0,21.0,43.0,115.0,27.0,14.0,4.0,8.0,221.0,248.0,31.0,5.0,80.0
1882,11.0,7.0,30.0,19.0,65.0,754.0,282.0,9.0,4.0,2803.0,17.0,13.0,45.0,15.0
1883,1717.0,2837.0,26.0,54.0,112.0,22.0,14.0,3.0,103.0,63.0,595.0,271.0,78.0,26.0
1884,1947.0,17.0,3559.0,29.0,76.0,28.0,32.0,7.0,8.0,65.0,1508.0,22.0,113.0,9.0
1885,1709.0,22.0,4810.0,12.0,109.0,54.0,15.0,3.0,18.0,2530.0,25.0,13.0,6.0,79.0
1886,1243.0,22.0,4459.0,23.0,109.0,23.0,16.0,3.0,38.0,169.0,242.0,21.0,16.0,124.0
1887,35.0,188.0,11.0,587.0,84.0,59.0,14.0,5.0,12.0,1482.0,21.0,11.0,9.0,16.0
1888,111.0,173.0,31.0,1226.0,142.0,35.0,19.0,2.0,71.0,57.0,448.0,10.0,9.0,6.0
1889,2196.0,1676.0,13.0,20.0,64.0,26.0,8.0,2.0,10.0,1775.0,4.0,23.0,5.0,141.0
1890,56.0,29.0,10.0,19.0,124.0,146.0,26.0,611.0,11.0,3214.0,16.0,21.0,10.0,17.0
1891,1323.0,18.0,4272.0,27.0,91.0,28.0,21.0,4.0,15.0,2681.0,18.0,21.0,8.0,126.0
1892,29.0,982.0,34.0,2419.0,129.0,29.0,37.0,3.0,17.0,90.0,850.0,22.0,9.0,6.0
1893,20.0,317.0,19.0,490.0,141.0,82.0,30.0,3.0,9.0,489.0,74.0,24.0,3.0,15.0
1894,4727.0,2777.0,25.0,36.0,104.0,47.0,25.0,6.0,18.0,1936.0,23.0,27.0,12.0,194.0
1895,2009.0,3781.0,24.0,37.0,127.0,31.0,21.0,2.0,337.0,42.0,849.0,124.0,130.0,30.0
1896,841.0,43.0,3454.0,34.0,502.0,2435.0,39.0,14.0,38.0,299.0,315.0,46.0,29.0,161.0
1897,25.0,25.0,13.0,31.0,111.0,2752.0,780.0,11.0,22.0,9983.0,32.0,31.0,87.0,28.0
1898,902.0,14.0,5915.0,20.0,91.0,33.0,12.0,3.0,16.0,34.0,545.0,84.0,16.0,53.0
1899,2731.0,25.0,3292.0,33.0,117.0,175.0,16.0,6.0,14.0,1569.0,41.0,287.0,17.0,58.0
1900,16.0,8.0,26.0,28.0,101.0,525.0,364.0,5.0,6.0,3335.0,14.0,14.0,72.0,9.0
1901,2826.0,2727.0,34.0,39.0,101.0,35.0,13.0,3.0,9.0,1523.0,31.0,12.0,9.0,200.0
1902,2905.0,25.0,5343.0,29.0,124.0,60.0,24.0,4.0,15.0,2222.0,40.0,107.0,130.0,9.0
1903,2651.0,2067.0,23.0,32.0,78.0,18.0,17.0,4.0,24.0,1992.0,17.0,26.0,4.0,99.0
1904,16.0,354.0,7.0,32.0,103.0,1100.0,14.0,5.0,7.0,2469.0,19.0,22.0,7.0,13.0
1905,1725.0,21.0,4840.0,20.0,115.0,38.0,628.0,6.0,15.0,168.0,542.0,17.0,16.0,225.0
1906,29.0,419.0,89.0,1698.0,93.0,34.0,26.0,7.0,55.0,177.0,404.0,20.0,9.0,13.0
1907,2060.0,23.0,5328.0,19.0,117.0,31.0,155.0,4.0,18.0,148.0,519.0,28.0,10.0,488.0
1908,2853.0,2725.0,23.0,33.0,102.0,29.0,16.0,7.0,1.0,56.0,932.0,50.0,20.0,91.0
1909,20.0,243.0,21.0,963.0,101.0,61.0,95.0,11.0,29.0,552.0,168.0,16.0,5.0,11.0
1910,2523.0,2386.0,25.0,26.0,95.0,24.0,15.0,5.0,6.0,1375.0,52.0,18.0,7.0,120.0
1911,3126.0,2326.0,22.0,41.0,122.0,27.0,21.0,3.0,11.0,2425.0,24.0,23.0,12.0,82.0
1912,22.0,253.0,18.0,1420.0,177.0,128.0,30.0,3.0,17.0,103.0,502.0,31.0,7.0,15.0
1913,48.0,297.0,25.0,1009.0,114.0,75.0,57.0,5.0,10.0,103.0,234.0,19.0,7.0,8.0
1914,50.0,329.0,20.0,1175.0,105.0,75.0,29.0,4.0,3.0,250.0,222.0,18.0,4.0,8.0
1915,44.0,42.0,19.0,35.0,237.0,1721.0,777.0,8.0,18.0,3654.0,33.0,36.0,69.0,25.0
1916,18.0,272.0,29.0,1391.0,215.0,43.0,24.0,6.0,62.0,116.0,306.0,97.0,10.0,54.0
1917,1269.0,1773.0,24.0,20.0,58.0,9.0,8.0,1.0,328.0,22.0,363.0,23.0,29.0,5.0
1918,843.0,1779.0,24.0,27.0,89.0,24.0,17.0,4.0,19.0,53.0,772.0,64.0,48.0,36.0
1919,3052.0,3704.0,44.0,51.0,1350.0,5377.0,20.0,4.0,17.0,1417.0,205.0,39.0,17.0,150.0
1920,46.0,473.0,12.0,517.0,111.0,40.0,9.0,1.0,7.0,152.0,190.0,7.0,3.0,5.0
1921,13.0,174.0,38.0,754.0,112.0,59.0,11.0,2.0,25.0,95.0,282.0,13.0,7.0,10.0
1922,28.0,14.0,14.0,10.0,91.0,1206.0,446.0,6.0,4.0,3707.0,23.0,15.0,87.0,15.0
1923,2090.0,29.0,3972.0,23.0,87.0,25.0,17.0,2.0,13.0,57.0,1405.0,50.0,67.0,14.0
1924,12.0,533.0,11.0,1724.0,100.0,46.0,25.0,4.0,15.0,249.0,195.0,11.0,8.0,11.0
1925,10.0,317.0,12.0,924.0,118.0,35.0,22.0,7.0,24.0,199.0,224.0,15.0,5.0,7.0
1926,26.0,227.0,23.0,940.0,131.0,44.0,17.0,3.0,14.0,92.0,482.0,35.0,10.0,10.0
1927,1618.0,1773.0,30.0,32.0,69.0,25.0,9.0,8.0,6.0,2440.0,22.0,13.0,9.0,141.0
1928,58.0,569.0,32.0,1978.0,92.0,132.0,25.0,12.0,26.0,120.0,557.0,32.0,8.0,17.0
1929,14.0,8.0,9.0,23.0,98.0,21.0,9.0,570.0,12.0,1856.0,20.0,27.0,2.0,15.0
1930,7.0,14.0,13.0,20.0,100.0,22.0,22.0,387.0,11.0,1481.0,18.0,8.0,5.0,8.0
1931,1539.0,26.0,5912.0,27.0,137.0,90.0,21.0,7.0,17.0,2778.0,22.0,32.0,5.0,120.0
1932,44.0,272.0,49.0,1205.0,89.0,29.0,13.0,3.0,80.0,40.0,494.0,17.0,2.0,8.0
1933,1871.0,21.0,5992.0,23.0,122.0,114.0,25.0,5.0,8.0,496.0,241.0,17.0,90.0,8.0
1934,1969.0,50.0,6610.0,27.0,109.0,44.0,33.0,5.0,16.0,3647.0,40.0,31.0,12.0,425.0
1935,1896.0,2445.0,27.0,30.0,98.0,33.0,18.0,4.0,9.0,2395.0,15.0,32.0,2.0,51.0
1936,16.0,211.0,23.0,1000.0,113.0,37.0,19.0,5.0,19.0,42.0,597.0,16.0,12.0,12.0
1937,22.0,469.0,24.0,611.0,92.0,124.0,12.0,0.0,7.0,325.0,148.0,12.0,8.0,4.0
1938,25.0,20.0,19.0,26.0,109.0,495.0,209.0,4.0,11.0,3061.0,15.0,15.0,9.0,17.0
1939,3753.0,1988.0,30.0,36.0,141.0,32.0,22.0,5.0,9.0,2778.0,25.0,35.0,3.0,58.0
1940,1053.0,14.0,1920.0,22.0,109.0,31.0,17.0,5.0,8.0,163.0,422.0,14.0,10.0,199.0
1941,1984.0,22.0,6341.0,36.0,131.0,161.0,34.0,5.0,14.0,3201.0,33.0,40.0,18.0,161.0
1942,59.0,427.0,82.0,1660.0,91.0,61.0,27.0,1.0,105.0,64.0,494.0,133.0,7.0,12.0
1943,3493.0,3269.0,40.0,48.0,125.0,44.0,20.0,4.0,12.0,1597.0,45.0,20.0,3.0,179.0
1944,1828.0,19.0,1820.0,25.0,138.0,157.0,63.0,5.0,17.0,131.0,441.0,28.0,11.0,468.0
1945,1121.0,26.0,6198.0,24.0,112.0,57.0,19.0,6.0,16.0,3066.0,25.0,33.0,18.0,130.0
1946,27.0,26.0,29.0,28.0,105.0,1341.0,416.0,5.0,10.0,5413.0,19.0,19.0,93.0,11.0
1947,12.0,9.0,11.0,15.0,97.0,14.0,11.0,577.0,18.0,1061.0,17.0,8.0,5.0,8.0
1948,22.0,16.0,63.0,28.0,152.0,2193.0,627.0,4.0,11.0,5918.0,21.0,31.0,80.0,16.0
1949,19.0,13.0,14.0,28.0,88.0,26.0,24.0,720.0,29.0,4920.0,17.0,22.0,10.0,13.0
1950,18.0,9.0,14.0,18.0,92.0,54.0,25.0,531.0,5.0,2337.0,16.0,18.0,5.0,9.0
1951,3052.0,36.0,5343.0,31.0,117.0,42.0,19.0,4.0,17.0,55.0,1764.0,44.0,106.0,24.0
1952,48.0,265.0,13.0,688.0,101.0,22.0,62.0,5.0,7.0,559.0,30.0,10.0,4.0,11.0
1953,2723.0,23.0,1087.0,33.0,100.0,25.0,67.0,5.0,17.0,88.0,855.0,17.0,7.0,134.0
1954,45.0,160.0,40.0,888.0,100.0,10.0,11.0,3.0,16.0,36.0,370.0,15.0,6.0,10.0
1955,31.0,504.0,31.0,1521.0,188.0,65.0,44.0,515.0,16.0,2488.0,685.0,38.0,19.0,16.0
1956,2299.0,2469.0,16.0,43.0,118.0,21.0,23.0,10.0,12.0,1199.0,17.0,13.0,7.0,128.0
1957,24.0,241.0,65.0,1525.0,118.0,30.0,33.0,359.0,19.0,5687.0,162.0,45.0,14.0,18.0
1958,48.0,351.0,47.0,1587.0,119.0,44.0,81.0,8.0,64.0,5789.0,36.0,41.0,11.0,15.0
1959,13.0,95.0,16.0,849.0,53.0,8.0,43.0,3.0,21.0,170.0,102.0,7.0,2.0,3.0
1960,13.0,10.0,9.0,11.0,88.0,34.0,11.0,306.0,8.0,2041.0,19.0,18.0,1.0,16.0
1961,14.0,13.0,18.0,14.0,81.0,16.0,16.0,652.0,15.0,1602.0,17.0,14.0,7.0,11.0
1962,55.0,466.0,51.0,1736.0,129.0,77.0,41.0,8.0,28.0,196.0,381.0,49.0,9.0,10.0
1963,2131.0,15.0,4484.0,28.0,131.0,42.0,18.0,7.0,6.0,64.0,1729.0,23.0,81.0,8.0
1964,32.0,7.0,13.0,20.0,107.0,37.0,20.0,548.0,18.0,1772.0,28.0,17.0,6.0,11.0
1965,3656.0,3200.0,41.0,44.0,100.0,45.0,15.0,8.0,10.0,1684.0,31.0,29.0,9.0,187.0
1966,1649.0,29.0,8130.0,22.0,150.0,68.0,21.0,1.0,9.0,180.0,745.0,25.0,38.0,18.0
1967,2598.0,2708.0,35.0,56.0,159.0,40.0,24.0,8.0,21.0,1434.0,31.0,35.0,16.0,121.0
1968,53.0,536.0,35.0,995.0,104.0,24.0,9.0,7.0,6.0,605.0,120.0,24.0,6.0,8.0
1969,865.0,2519.0,63.0,66.0,1733.0,6596.0,43.0,17.0,81.0,79.0,1481.0,146.0,37.0,103.0
1970,21.0,287.0,16.0,1049.0,114.0,23.0,17.0,7.0,4.0,695.0,62.0,19.0,8.0,7.0
1971,1964.0,2592.0,28.0,42.0,91.0,14.0,19.0,5.0,5.0,2613.0,26.0,22.0,9.0,166.0
1972,1386.0,3849.0,37.0,940.0,113.0,75.0,102.0,2.0,82.0,1704.0,876.0,27.0,7.0,288.0
1973,4027.0,3415.0,2671.0,1267.0,95.0,56.0,35.0,8.0,47.0,257.0,2196.0,173.0,57.0,244.0
1974,792.0,2177.0,32.0,35.0,100.0,44.0,19.0,3.0,5.0,531.0,69.0,49.0,6.0,188.0
1975,942.0,28.0,4324.0,22.0,95.0,14.0,17.0,4.0,6.0,1216.0,27.0,23.0,6.0,121.0
1976,16.0,19.0,3.0,15.0,83.0,621.0,306.0,2.0,11.0,3489.0,12.0,30.0,32.0,13.0
1977,24.0,360.0,14.0,1282.0,181.0,114.0,22.0,5.0,10.0,73.0,297.0,13.0,10.0,9.0
1978,21.0,831.0,19.0,2040.0,124.0,81.0,27.0,5.0,6.0,167.0,787.0,22.0,8.0,16.0
1979,27.0,326.0,7.0,1036.0,79.0,45.0,20.0,2.0,9.0,539.0,196.0,12.0,3.0,5.0
1980,2502.0,4668.0,48.0,71.0,1055.0,3500.0,26.0,19.0,285.0,68.0,1730.0,253.0,15.0,27.0
1981,24.0,560.0,15.0,1370.0,120.0,137.0,16.0,5.0,17.0,771.0,119.0,29.0,15.0,9.0
1982,2419.0,2646.0,36.0,49.0,126.0,21.0,17.0,9.0,9.0,2106.0,26.0,17.0,4.0,76.0
1983,3445.0,5057.0,38.0,61.0,106.0,28.0,17.0,5.0,118.0,57.0,879.0,31.0,8.0,243.0
1984,36.0,136.0,10.0,938.0,99.0,83.0,17.0,1.0,54.0,205.0,337.0,20.0,7.0,16.0
1985,4409.0,4243.0,34.0,50.0,118.0,40.0,17.0,6.0,14.0,965.0,88.0,21.0,14.0,192.0
1986,1024.0,3230.0,49.0,1881.0,138.0,121.0,27.0,4.0,40.0,426.0,1269.0,205.0,62.0,50.0
1987,3416.0,2824.0,24.0,46.0,130.0,69.0,13.0,7.0,9.0,2154.0,57.0,20.0,5.0,122.0
1988,4123.0,3579.0,30.0,58.0,1104.0,2608.0,26.0,5.0,85.0,48.0,999.0,23.0,4.0,260.0
1989,1925.0,3425.0,54.0,47.0,99.0,41.0,15.0,4.0,12.0,258.0,420.0,19.0,9.0,360.0
1990,18.0,20.0,10.0,23.0,99.0,520.0,184.0,6.0,9.0,3156.0,18.0,19.0,47.0,8.0
1991,1640.0,2116.0,19.0,36.0,95.0,57.0,11.0,4.0,5.0,212.0,161.0,16.0,3.0,148.0
1992,29.0,221.0,21.0,37.0,66.0,2424.0,15.0,1.0,6.0,1941.0,22.0,15.0,11.0,10.0
1993,4750.0,7308.0,47.0,60.0,91.0,35.0,21.0,8.0,80.0,301.0,1320.0,78.0,11.0,660.0
1994,732.0,32.0,5211.0,13.0,131.0,46.0,33.0,4.0,16.0,1698.0,30.0,39.0,11.0,34.0
1995,1668.0,37.0,7439.0,35.0,105.0,48.0,33.0,1.0,14.0,776.0,136.0,17.0,37.0,13.0
1996,1046.0,3231.0,18.0,29.0,85.0,16.0,8.0,3.0,78.0,38.0,775.0,60.0,9.0,208.0
1997,26.0,20.0,56.0,30.0,115.0,1464.0,566.0,7.0,17.0,7247.0,26.0,34.0,54.0,14.0
1998,83.0,506.0,43.0,1247.0,141.0,32.0,38.0,8.0,18.0,66.0,822.0,40.0,4.0,20.0
1999,39.0,732.0,36.0,1140.0,112.0,41.0,15.0,4.0,19.0,171.0,187.0,8.0,8.0,6.0
2000,2148.0,37.0,8492.0,29.0,118.0,21.0,25.0,8.0,17.0,1828.0,23.0,42.0,15.0,70.0
2001,1241.0,16.0,2605.0,21.0,112.0,17.0,25.0,6.0,5.0,154.0,323.0,175.0,5.0,269.0
2002,48.0,241.0,7.0,645.0,100.0,23.0,13.0,4.0,21.0,332.0,245.0,20.0,8.0,17.0
2003,34.0,343.0,57.0,24.0,86.0,1140.0,12.0,2.0,6.0,2321.0,20.0,22.0,8.0,14.0
2004,15.0,537.0,77.0,1751.0,105.0,98.0,18.0,5.0,23.0,550.0,210.0,84.0,8.0,12.0
2005,2740.0,32.0,7586.0,37.0,126.0,31.0,30.0,9.0,18.0,3356.0,22.0,30.0,12.0,78.0
2006,11.0,7.0,175.0,20.0,102.0,956.0,595.0,4.0,13.0,3830.0,26.0,23.0,61.0,10.0
2007,2995.0,85.0,12042.0,46.0,143.0,47.0,55.0,11.0,17.0,4867.0,51.0,58.0,21.0,250.0
2008,1052.0,2844.0,25.0,21.0,118.0,125.0,9.0,3.0,6.0,33.0,743.0,44.0,36.0,17.0
2009,3807.0,2697.0,6130.0,1151.0,187.0,50.0,34.0,7.0,27.0,784.0,1281.0,301.0,83.0,18.0
2010,3140.0,2304.0,20.0,51.0,89.0,39.0,12.0,1.0,7.0,1196.0,37.0,26.0,7.0,185.0
2011,21.0,15.0,12.0,24.0,92.0,30.0,27.0,608.0,22.0,3107.0,15.0,18.0,9.0,7.0
2012,25.0,288.0,23.0,1354.0,118.0,82.0,16.0,2.0,87.0,41.0,724.0,22.0,7.0,7.0
2013,1457.0,32.0,6099.0,25.0,123.0,34.0,26.0,6.0,17.0,3787.0,34.0,39.0,10.0,145.0
2014,15.0,83.0,6.0,965.0,102.0,39.0,20.0,2.0,26.0,93.0,498.0,17.0,6.0,8.0
2015,39.0,46.0,12.0,26.0,96.0,23.0,14.0,527.0,14.0,2354.0,20.0,11.0,5.0,16.0
2016,58.0,120.0,27.0,525.0,116.0,28.0,19.0,7.0,12.0,364.0,227.0,29.0,5.0,9.0
2017,1110.0,3265.0,29.0,37.0,97.0,18.0,7.0,3.0,72.0,35.0,848.0,136.0,52.0,69.0
2018,17.0,398.0,33.0,1422.0,103.0,25.0,24.0,2.0,11.0,196.0,379.0,20.0,6.0,8.0
2019,7.0,17.0,143.0,20.0,85.0,1343.0,203.0,5.0,12.0,4195.0,13.0,23.0,40.0,18.0
2020,61.0,356.0,95.0,1968.0,176.0,56.0,47.0,2.0,11.0,153.0,697.0,15.0,7.0,13.0
2021,2527.0,35.0,8126.0,30.0,175.0,145.0,28.0,3.0,14.0,3566.0,37.0,34.0,15.0,123.0
2022,1248.0,1990.0,15.0,22.0,68.0,18.0,17.0,2.0,45.0,26.0,485.0,80.0,4.0,163.0
2023,46.0,35.0,57.0,43.0,141.0,970.0,199.0,3.0,11.0,4461.0,25.0,15.0,103.0,15.0
2024,19.0,282.0,11.0,1283.0,91.0,23.0,12.0,3.0,27.0,63.0,591.0,19.0,3.0,5.0
2025,2030.0,2363.0,25.0,45.0,110.0,74.0,16.0,4.0,5.0,1445.0,23.0,9.0,6.0,183.0
2026,2893.0,2616.0,33.0,49.0,113.0,23.0,17.0,6.0,16.0,81.0,1392.0,318.0,88.0,247.0
2027,3791.0,2681.0,37.0,961.0,113.0,49.0,20.0,6.0,62.0,2805.0,118.0,26.0,9.0,199.0
2028,1961.0,3693.0,27.0,46.0,105.0,77.0,10.0,2.0,33.0,41.0,1059.0,50.0,15.0,159.0
2029,15.0,13.0,8.0,21.0,77.0,555.0,209.0,3.0,11.0,3512.0,13.0,18.0,43.0,14.0
2030,2220.0,2854.0,29.0,39.0,89.0,82.0,12.0,3.0,115.0,46.0,783.0,64.0,35.0,11.0
2031,23.0,648.0,33.0,1148.0,210.0,58.0,31.0,6.0,82.0,144.0,649.0,46.0,15.0,17.0
2032,2059.0,2998.0,23.0,49.0,87.0,56.0,10.0,4.0,18.0,44.0,671.0,131.0,43.0,160.0
2033,1622.0,18.0,3845.0,25.0,118.0,85.0,16.0,3.0,9.0,52.0,1477.0,20.0,62.0,18.0
2034,2125.0,2173.0,20.0,37.0,87.0,26.0,3.0,3.0,14.0,1246.0,19.0,23.0,4.0,127.0
2035,1825.0,1954.0,21.0,32.0,858.0,5652.0,29.0,7.0,33.0,178.0,580.0,114.0,48.0,77.0
2036,3987.0,2575.0,24.0,58.0,119.0,25.0,16.0,7.0,9.0,1136.0,59.0,22.0,15.0,116.0
2037,2167.0,32.0,10511.0,34.0,152.0,24.0,27.0,2.0,23.0,2631.0,49.0,28.0,12.0,102.0
2038,1644.0,24.0,4462.0,22.0,118.0,18.0,8.0,5.0,30.0,123.0,278.0,17.0,26.0,159.0
2039,1889.0,19.0,2451.0,17.0,82.0,20.0,20.0,0.0,8.0,141.0,473.0,41.0,7.0,290.0
2040,4692.0,2266.0,35.0,49.0,124.0,31.0,22.0,9.0,11.0,3895.0,26.0,21.0,15.0,128.0
2041,940.0,1688.0,14.0,16.0,52.0,19.0,6.0,4.0,3.0,22.0,769.0,260.0,6.0,9.0
2042,1858.0,14.0,3486.0,19.0,87.0,17.0,35.0,4.0,14.0,51.0,954.0,80.0,14.0,408.0
2043,11.0,413.0,21.0,891.0,105.0,12.0,20.0,3.0,11.0,548.0,76.0,23.0,4.0,9.0
2044,883.0,31.0,6677.0,30.0,103.0,25.0,15.0,2.0,15.0,234.0,389.0,63.0,13.0,10.0
2045,1400.0,39.0,5129.0,20.0,86.0,23.0,25.0,2.0,11.0,2341.0,38.0,15.0,7.0,159.0
2046,1100.0,2837.0,31.0,45.0,122.0,41.0,18.0,3.0,23.0,50.0,1569.0,210.0,8.0,203.0
2047,2699.0,2007.0,31.0,25.0,86.0,27.0,15.0,4.0,10.0,1113.0,34.0,23.0,5.0,201.0
2048,38.0,261.0,18.0,1354.0,110.0,62.0,24.0,3.0,10.0,85.0,382.0,24.0,4.0,5.0
2049,1234.0,8.0,1262.0,22.0,91.0,47.0,27.0,5.0,12.0,148.0,444.0,21.0,9.0,232.0
2050,1984.0,32.0,4555.0,28.0,122.0,41.0,25.0,7.0,12.0,5464.0,27.0,81.0,93.0,12.0
2051,1816.0,2773.0,32.0,48.0,74.0,21.0,10.0,7.0,34.0,48.0,692.0,33.0,2.0,562.0
2052,10.0,9.0,7.0,33.0,81.0,1278.0,415.0,7.0,10.0,4863.0,23.0,24.0,72.0,14.0
2053,3527.0,4385.0,24.0,56.0,74.0,29.0,9.0,7.0,36.0,81.0,839.0,15.0,6.0,318.0
2054,796.0,3931.0,37.0,36.0,108.0,42.0,9.0,7.0,60.0,47.0,1069.0,20.0,8.0,196.0
2055,7339.0,45.0,977.0,33.0,114.0,42.0,12.0,4.0,15.0,241.0,666.0,22.0,10.0,190.0
2056,2100.0,26.0,7228.0,29.0,145.0,27.0,24.0,11.0,22.0,3532.0,31.0,39.0,16.0,125.0
2057,4215.0,2407.0,20.0,33.0,67.0,39.0,15.0,3.0,22.0,1757.0,16.0,19.0,5.0,140.0
2058,26.0,295.0,22.0,1073.0,90.0,41.0,146.0,2.0,2.0,154.0,148.0,13.0,7.0,4.0
2059,38.0,132.0,33.0,821.0,186.0,52.0,20.0,9.0,27.0,90.0,340.0,26.0,8.0,12.0
2060,2493.0,2352.0,31.0,44.0,112.0,30.0,12.0,1.0,122.0,270.0,280.0,38.0,43.0,57.0
2061,28.0,138.0,53.0,1228.0,112.0,60.0,14.0,4.0,52.0,99.0,405.0,13.0,1.0,9.0
2062,9.0,13.0,8.0,15.0,110.0,1247.0,396.0,8.0,12.0,5243.0,24.0,13.0,58.0,11.0
2063,50.0,311.0,9.0,964.0,80.0,17.0,17.0,6.0,61.0,101.0,440.0,16.0,4.0,11.0
2064,50.0,348.0,52.0,1337.0,1013.0,3292.0,32.0,793.0,32.0,3907.0,376.0,47.0,27.0,29.0
2065,15.0,361.0,14.0,972.0,117.0,46.0,21.0,4.0,29.0,60.0,624.0,24.0,9.0,9.0
2066,13.0,13.0,5.0,24.0,78.0,1475.0,283.0,2.0,11.0,2882.0,13.0,19.0,43.0,11.0
2067,10.0,15.0,5.0,21.0,112.0,25.0,9.0,469.0,8.0,1669.0,17.0,13.0,1.0,13.0
2068,36.0,18.0,21.0,24.0,87.0,1100.0,536.0,6.0,14.0,5280.0,13.0,21.0,56.0,15.0
2069,35.0,13.0,24.0,27.0,93.0,56.0,13.0,326.0,27.0,3178.0,22.0,19.0,8.0,15.0
2070,2608.0,30.0,3927.0,26.0,111.0,25.0,21.0,8.0,15.0,66.0,1842.0,82.0,61.0,8.0
2071,1659.0,2163.0,29.0,32.0,84.0,20.0,14.0,4.0,501.0,49.0,754.0,64.0,105.0,22.0
2072,2598.0,1917.0,82.0,37.0,106.0,31.0,11.0,3.0,159.0,1870.0,22.0,16.0,5.0,52.0
2073,1226.0,3856.0,25.0,33.0,94.0,26.0,13.0,3.0,119.0,34.0,885.0,253.0,80.0,55.0
2074,1249.0,2552.0,48.0,33.0,104.0,32.0,10.0,8.0,125.0,107.0,568.0,14.0,5.0,389.0
2075,3205.0,3632.0,33.0,43.0,102.0,47.0,13.0,7.0,239.0,53.0,2766.0,74.0,16.0,14.0
2076,4281.0,2729.0,26.0,43.0,118.0,40.0,25.0,10.0,14.0,2774.0,28.0,15.0,3.0,199.0
2077,5.0,23.0,13.0,16.0,98.0,21.0,16.0,557.0,15.0,2466.0,18.0,37.0,10.0,7.0
2078,2974.0,3163.0,26.0,80.0,203.0,107.0,23.0,8.0,60.0,577.0,148.0,29.0,10.0,257.0
2079,12.0,14.0,20.0,16.0,105.0,511.0,433.0,2.0,8.0,4383.0,19.0,14.0,30.0,14.0
2080,1421.0,2611.0,26.0,40.0,79.0,20.0,16.0,0.0,16.0,65.0,394.0,12.0,10.0,146.0
2081,2450.0,2319.0,24.0,25.0,83.0,25.0,11.0,4.0,8.0,200.0,191.0,25.0,14.0,127.0
2082,18.0,149.0,23.0,1003.0,92.0,26.0,6.0,3.0,10.0,36.0,386.0,18.0,5.0,3.0
2083,674.0,1391.0,18.0,9.0,59.0,16.0,5.0,2.0,2.0,271.0,41.0,18.0,1.0,78.0
2084,76.0,1158.0,29.0,2038.0,110.0,58.0,46.0,6.0,29.0,1033.0,250.0,22.0,16.0,16.0
